Companyname,diASXcode,industry group name,sector name,listing date,registry address,phone number,principal activities,market cap,number of shares,bid price,website,roles,full name
NEUROTECH INTERNATIONAL LIMITED,NTI,Health Care Equipment & Services,Health Care,2016-11-04T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,08 9321 5922,Development of wearable neurotechnology devices to assist with neurologicalconditions such as autism.,21783552,108917760,0.2,http://www.neurotechinternational.com.au,Non Exec. Director,Mr Simon Trevisan
NEUROTECH INTERNATIONAL LIMITED,NTI,Health Care Equipment & Services,Health Care,2016-11-04T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,08 9321 5922,Development of wearable neurotechnology devices to assist with neurologicalconditions such as autism.,21783552,108917760,0.2,http://www.neurotechinternational.com.au,Company Secretary,Mrs Fleur Hudson
NEUROTECH INTERNATIONAL LIMITED,NTI,Health Care Equipment & Services,Health Care,2016-11-04T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,08 9321 5922,Development of wearable neurotechnology devices to assist with neurologicalconditions such as autism.,21783552,108917760,0.2,http://www.neurotechinternational.com.au
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Director,Mr Paul Anderson
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Director,Mr Matthew Callahan
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Director,Prof. Lars Lidgren
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Director,Dr Stewart Washer
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Director,Mr Qi Xiao Zhou
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au,Company Secretary,Mr Simon Robertson
ORTHOCELL LIMITED,OCC,Pharmaceuticals Biotechnology & Life Sciences,Health Care,2014-08-12T00:00:00+1000,LEVEL 2 267 St Georges Terrace PERTH WA AUSTRALIA 6000,(08) 9360 2888,Regenerative medicine sector for chronic degenerative diseases and injury.,38054789,101479437,0.385,http://www.orthocell.com.au
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Chairman,Mr Michael S Siddle
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Deputy Chairman;Non Exec. Director,Mr Peter J Evans
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Managing Director;CEO,Mr Craig Ralph McNally
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Executive Director;Finance Director,Mr Bruce Soden
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Non Exec. Director,Ms Patricia Elizabeth Akopiantz
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Non Exec. Director,Mr Pat Grier
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Non Exec. Director,Mr Rod H McGeoch
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Non Exec. Director,Mr Kerry C Roxburgh
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Non Exec. Director,Ms Margaret Leone Seale
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,General Counsel,Mr John D C O'Grady
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/,Company Secretary,Mr John D C O'Grady
RAMSAY HEALTH CARE LIMITED,RHC,Health Care Equipment & Services,Health Care,1997-09-24T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9433 3444,Ramsay Health Care Limited is a global hospital group owning and operating a comprehensive range of healthcare facilities across Australia France Indonesia Malaysia and the United Kingdom.,14117396265,202081252,70.36,http://www.ramsayhealth.com.au/
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Executive Chairman,Mr Gary Cohen
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Executive Director;CFO,Mr Gregory Cohen
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Executive Director,Ms Claire Mula
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Non Exec. Director,Mr Jack Hanrahan
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Non Exec. Director,Mr Robert McKinnon
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Independent Director,Mr Roger Clifford
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Independent Director,Mr Jeremy Morgan
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Independent Director,Mr Anthony Sherlock
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com,Company Secretary,Ms Leanne Ralph
INVIGOR GROUP LIMITED,IVO,Media,Consumer Discretionary,1999-12-03T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,02 8251 9600,Invigor Group is a leading information technology and digital solutions company. It specialises in innovative business intelligence big data solutions which are supported by strategic consulting development and marketing services. Invigor delivers its products and services across a broad range of industries.,6922524,769169315,0.008,http://www.invigorgroup.com
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Chairman,Mr Brian M Schwartz
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,CEO,Mr Peter K Allen
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Mr Andrew W Harmos
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Mr Michael F Ihlein
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Ms Carolyn Kay
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Ms Aliza Knox
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Mr Steven M Lowy
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Non Exec. Director,Ms Margaret Seale
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Chief Op. Officer,Mr Greg Miles
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,CFO,Mr Mark A Bloom
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Company Secretary,Ms Maureen T McGrath
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com,Joint Co. Secretary,Mr Paul F Giugni
SCENTRE GROUP,SCG,Real Estate,Real Estate,2014-06-25T00:00:00+1000,LEVEL 4 60 CARRINGTON STREET SYDNEY NSW AUSTRALIA 2000,(02) 9358 7000,Property management and development.,22521774948,5324296678,4.21,http://www.scentregroup.com
CI RESOURCES LIMITED,CII,Materials,Metals & Mining,1987-07-24T00:00:00+1000,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,+61 8 9489 4444,Mining & Palm Oil plantations,208045993,115581107,1.76,http://www.ciresources.com.au,Non Exec. Chairman;Independent Director,Mr David Somerville
CI RESOURCES LIMITED,CII,Materials,Metals & Mining,1987-07-24T00:00:00+1000,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,+61 8 9489 4444,Mining & Palm Oil plantations,208045993,115581107,1.76,http://www.ciresources.com.au,Managing Director,Mr Ah Hong Lai
CI RESOURCES LIMITED,CII,Materials,Metals & Mining,1987-07-24T00:00:00+1000,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,+61 8 9489 4444,Mining & Palm Oil plantations,208045993,115581107,1.76,http://www.ciresources.com.au,Non Exec. Director;Independent Director,Mr Clive Morris Brown
